Country,Review Text,year_posted,month_posted,month_ex,year_ex,review count,rating,rating_binary,Country_grouped
US,Told them to deliver by UPS or Fed Ex. Of course they didn't and used their own service. 2nd time their delivery person sent package back because they couldn't find address. Not smart enough to read a map I guess. I am done with Amazon.,2024,2,February,2024,2,1,0,US
GB,"Amazon Returns using Post Office drop-offFor a second time I have experienced dropping off an Amazon multi-part single order at the Post Office. Yet again I am appalled that every single item in the order is put in a separate large plastic bag eg I returned 6 pairs of identical plastic gloves (wrong size)  and each one has to go in its own huge plastic bag. At a time when we are trying to cut back on use of plastic, this is an outrageous disregard for the environment ",2024,2,February,2024,5,1,0,GB
GB,"Use Amazon a lot, but the delivery service is getting worse. They are nowhere near as reliable as they used to be, even prime orders are not being delivered on time. ",2024,2,February,2024,15,2,0,GB
GB,"Absolute pathetic AI, every time I purchased anything they thank me for my order by email,then say my order is cancelled because my debit card has expired with a copy of the expiry date 05/27Then mail me to say my order will be delivered in a few days.BAD MANAGEMENT,TYPICAL AMERICAN MONEY GRABBERS.",2024,2,February,2024,17,1,0,GB
US,"The majority of their customer service is in INDIA. Hence the poor english grammar and shady amazon look alike emails from their support.For every issue I have, I have to reach out 2 to 3 times PER case before it can be resolved. The reason I am leaving a review now is because the last person closed my chat without resolving my issue.Tips: 1) Save all your conversations and their names (even fake names that they use)2) Screenshot all contents3) Request an email confirmation before ending your chat or call",2024,2,February,2024,6,1,0,US
US,Amazon customer service is a disaster. I cant get into my account and called them several times last week and they can't help. they keep sending me an email to upload gov. id which needs me to log into my account. SHAME ON YOU for taking so much money from people and not be able to do your $$$&*** job!!,2024,2,February,2024,2,1,0,US
US,"Amazon is probably one of the worse companies ever not just to but products aswell to work with, I hope they disapear soon.",2024,2,February,2024,1,1,0,US
GB,"I have become lost in the black hole of what is called ""customer service"" where emails go unanswered and 3 different pieces of advice are given by 3 different people. Beware of buying bulky electrical items as getting defects rectified under guarantee is nigh impossible..........",2024,2,February,2024,25,1,0,GB
GB,Rude and unhelpful...Lady was shouting at me down the phone ..Trying to return a faulty item which they want email and photo proof of .. they just keep ignoring my email and photo evidence ..,2024,2,February,2024,45,1,0,GB
NL,"What a terrible organisation Amazon is, always only look at their own benefits upon first inquiry turn down any request for support. ",2024,2,February,2024,1,1,0,NL
US,What happened to their elite customer service? For me I am beyond unhappy that my problems with wrong orders are no concern to them.,2024,2,February,2024,17,2,0,US
US,I got a gift card for christmas and i called amazon to see what the balance was. After the call i went to order stuff and use the gift card and it was empty. (200.00). I called amazon back and was told it had just been used and i had to contact amazons gift card department.  After several calls and emails i was told there was nothing they could do. So be careful with amazon customer service they will steal for items and gift cards and not do anything about it.,2024,2,December,2023,3,1,0,US
US,The absolute worst!  I am a seller and amazon just gives full refunds without people returning items.  They screw over vendors so bad and the customer support just helps with 'safe-t' claims that go nowhere.  amazon is stealing and systematically letting buyers get away with it.  it's horrible,2024,2,February,2024,2,1,0,US
IN,They delever so fast and the product quality was epic 💟 must buy,2024,2,February,2024,3,4,1,IN
GB,"I am a massive fan of Amazon and think their percepton of what a customer wants is precisely right. However, when things go wrong they can be masters of customer frustration.I have had three deliveries over the past three days, all to a mystery place that is not my house or near my house. Each of the pics shows the parcels piling up. Efforts to reach an Amazon human proved fruitless because the callbacks gave me three numbers they subsequently declared to be wrong or not receiving calls. So today I had to go to a SHOP (gasp) to buy a crucial item for my work. I could claim refunds but Amazon's suspicions of my honesty might be raised. My faith in Amazon has been seriously undermined and I went to eBay for today's purchase. AMAZON , , , be more available.",2024,2,February,2024,4,1,0,GB
GB,Customer support almost impossible to reach even for expensive purchases.,2024,2,February,2024,5,1,0,GB
GB,"I purchased a mobile phone in November 2023 for a Christmas present.  This was used from the 26th December to the 23rd January and then completely stopped working.  The seller refused a refund stating it was out of the guarantee.  I spoke to Amazon Customer Services on the 26th January, I was apparently passed to a supervisor who apologised for the problem.  I advised that this had a years Amazon Guarantee and it wasn't that i didn't like it it was because it was completely broken.  The CS person advised that I return this to their returns warehouse in Dumfremline Fife.  He advised to send a copy of the returns receipt to the CS email address.  I returned this by Royal Mail on the 26th January by Special delivery.  I sent confirmation of this to there CS email with a copy of the receipt showing the tracking ref number.  This was received by them on the 27th January at 10.18am.  I have contacted them multiply times, every time they ask me to send the return receipt to them again as they haven't received it but I have the email response from the CS email on the same day to say they have it.  I have sent 2 complaint emails to their customer complaints department and not had a response.  I spoke to the specialist team on  the 12th February, they asked that I send the information again which I did and I got a email response stating I would hear in 3 days. I didn't so I wrote to them they said I had to wait until the 26th February.  Today I chased them as I hadn't heard only to be told nothing they can do I need to go back to the seller but they had my phone. I emailed no reply and so I called, CS would not put me through to the specialist team nor a supervisor.  She told me I had returned the phone to the vendor which wasn't the case.  She said they didn't have the returns receipt and was not listening to me say that they have my phone.  I have sent them 2 emails asking for the phone to be sent back and they are ignoring this. So they now have my money and my phone and I have paid for return postage that I have not been reimbursed and I can no longer take this up with the seller as I don't have the phone.  Absolutely so angry.  My prime membership is being cancelled as this company has absolutely no contactable customer service not chain of correspondence with regards to a complaint.  ",2024,2,January,2024,4,1,0,GB
NL,The package is missing and they say that they can’t do nothing and we have to contact police…,2024,2,February,2024,1,1,0,NL
GB,I have pressed the click to cancel Amazon Prime button so many times.  When I did that it kept saying less and less days so I thought this was already cancelled.  You are very crafty in the way  you ask people to cancel.  And you never sent me an email saying any money was due or that the service would continue.  I am not happy at all.  I would like a full refund,2024,2,February,2024,214,1,0,GB
GB,The customer service is always AMAZING!!! So helpful and friendly and resolves any situation. I shop a lot with Amazon and this is the reason why. Makes a huge difference and the experience much more pleasurable than other companies.,2024,2,February,2024,23,5,1,GB
AU,"Amazon US WORST PLACE TO SHOP! Placed my order for a skincare product, it was damaged in transit and delivery was reversed and item returned to their warehouse before it could even reach me. Did an online chat with them and had to repeat myself a hundred times on what happened, they refused to process my rightful refund on the spot, and refused to transfer me to a manager to resolve the issue. Worse, they pretended to connect me to a supervisor and deliberately disconnected me altogether! Also promised me the skies that a replacement would be shipped out from the US to me in Australia and that I would receive it within 24 hours. Imagine an item arriving to me within 24 hours all the way from the US?? Liars! HORRIBLE platform to shop and I will NEVER return ever!! These associates that I have been connected with - Sana, Marcela, Rohan, Alan, Sashik, they are all scammers and incompetent in resolving any order issues! ",2024,2,February,2024,1,1,0,Other
US,"Starting 2024, Amazon is going down hill pretty fast, no more fast shipping, if you buy multiple items they are doing crazy things to make sure everything goes in one box, they are sending the package to other States to pick the items and put in the package, I don't see how they can save any money with this stupidity, and the delay it is being over a week for what used to be couple days. Tracking is at worst now, also twice I got wrong stuff in the box. Will not renew prime 2025, it is worthless, and I don't even care for Prime Video that now has ads evrywhere. Right now I have 5 items that supposed to be delivered today.....but they were not even shipped!",2024,2,February,2024,7,1,0,US
GB,"I had a bad experience from Amazon UK recently by purchasing a iphone 15 pro from amazon on 18th feb , the item got delivered in the app on 19th but I didn’t received the item yet, when i contacted the amazon customer support they said they cant do anything regarding this as its OTP shared delivery and cant be delivered unless sharing the OTP. When i made a formal complaint they is no response from them and not ready to investigate this with the courier service team. ",2024,2,February,2024,3,1,0,GB
GB,I do most of my shopping on amazon their customer service can be tricky to n navigate but apart from that I like using them ,2024,2,November,2023,13,5,1,GB
GB,"Website is deliberately confusing to try and get you to subscribe to prime. Why would I subscribe? Poor value for money (often go elsewhere..see end), amazon ecosystem is flooded with rubbish. Realised I haven't bought anything from amazon for over 12 months, despite it being the place i start looking ",2024,2,February,2024,8,1,0,GB
NZ,"I have been unable to log into my Amazon account. There is a known issue where OTP's sent to NZ phone #s are not coming through. Laughably, the only way to contact their CS is to log into your account. I have found an email in a forum about this problem and no one responds. I get an automated message that they have received my request and will contact me within 6 hours, then I get another email saying this is email address does not accept incoming direct emails! Amazon are still happily taking my money for my Prime subscription, though. I have tried to create a new account with different credentials just to get a CS rep, but get stone walled by the OTP email that never comes through!",2024,2,December,2023,9,1,0,Other
US,"I just recently experienced trouble with Amazon customer service. It used to be pretty good. They would fix an issue quickly. Now they tell you one thing and do another. So frustrating. I’ve found products that are clearly not what they say they are, I received used items (a Sitz bath yuck) and a product box with something so caustic on it that it ate through the cardboard. Customer service was for the most pleasant but told me one thing and did another. Not as helpful as in the past especially when it’s their fault. So much for online shopping being more convenient. Today was frustrating and I may be choosing other options in the future when possible. ",2024,2,February,2024,2,1,0,US
GB,Absolutely disgusting behaviour from them. Closed my account without any reason and have continously denied my refund. I have returned the parcel and have proof of return however Amazon are trying to say they can't refund me. Hope your company rots you thieving bast****,2024,2,February,2024,3,1,0,GB
US,Amazon “same-day delivery” is bogus. Individual products will be marked as same-day delivery and you will be required to have a minimum order of $35 of ONLY same-day delivery products. The problem is that it is only after you have submitted the order that you will find out that most of the order will not be delivered on the same day. It will take between one and four days for these items to be delivered. Customer Service will give you all kinds of excuses about availability as if they do not have computerized inventories or any way of tracking whether or not they actually have the item in stock… Apparently they want you to believe that it is only after the order is placed and some time has passed that they can actually tell you that they have something to ship. ,2024,2,February,2024,7,1,0,US
GB,"I find it very hard to understand in relation to an organisation. As large as Amazon cannot deliver one basic item. This item has cost me over £1500 and like for the fact that they couldn’t deliver on two separate occasions and Me persistently doing chase calls to get it. Redelivered is absolutely outrageous if Amazon wish to advertise and put items on their webpage to do it, they intend to sell, and if they know that that item is going to be of some conceptive heavy and they need to facilitate that it shouldn’t be down to the customer to get through to the point whether they’re gonna get cancelled and then get a refund absolutely disgusting. I think Amazon need a seriously look at the logistic all operation because it doesn’t function doesn’t work on top of which I don’t think really at the end of the day that are doing the deliveries need to pay attention to the information that’s been sent. I sent information directly onto the Amazon website given specific instructions and they were not followed very basic. We had to do was open the back garden door. The garden door was left open and then leave it there  Quite simple, but clearly not simple enough very poor service. ",2024,2,February,2024,2,1,0,GB
GB,Parcel left on the doorstep. The doorbell was rang then the deliverer just walked off and left the parcel there for anyone to steal. Didn't even wait a minute to see if the door would be answered.,2024,2,February,2024,102,1,0,GB
GB,Order marked as handed to resident yet we received no delivery. Amazon are insisting the OTP was used despite us having Ring Doorbell evidence that there was no activity in the street around the given time and one item actually required my signature. I am now seeking legal advice about taking them to court. Only need to do a quick google/reddit search to see this is happening to so many people and leaving them out of pocket by hundreds of pounds.,2024,2,February,2024,5,1,0,GB
US,THE WORSE $1000S MISSING!!! CALLING THE BBB BETTER BUSINESS. IM NOT PLAYING WITH THESE LOSERS ANYMORE. ALSO ONE OF THEIR EMPLOYEES STOLE MY CARD NUMBER. STAY CLEAR!!!# never4get #bazosNgatesBFFs #theuniverses#1cons,2024,2,February,2024,19,1,0,US
US,"Every few months or so, I send back a return and they don't mark it as received. Then I get recharged for the item and have to waste time trying to get refunded again via chat. This time, it took 30 minutes talking to different people to finally get them to say they are making me fill out at incident report? Then I get said email and it literally is asking for the same questions I already answered in chat. Upon researching, apparently this happens when you get flagged for return or refund ""abuse"". Well I'm sorry, it was just Christmas and I ordered a lot that was then returned, you have free returns as part of prime.. Guess there's some imaginary limit to that... after all my issues are resolved I'll be deleting my account for good. ",2024,2,February,2024,5,1,0,US
US,Ordered a baseball bat. I'm a prime member and said 2 day shipping. Did not get it on the day it showed and on top of that never once had any updates when I finally got an update it just said delayed in transit. I mean I could see it this was a small package but 30 in long and even longer with a box and you loose it. C-mon Amazon ,2024,2,February,2024,2,2,0,US
US,I ordered Dr Beckman's fat and oil remover. Instead was twice sent the red wine remover. They put incorrect labels over the bottle.I tried to tell customer service but got someone in ?India who couldn't do anything.,2024,2,February,2024,45,2,0,US
GB,"Generally I like to use Amazon to buy online necessities, their customer service however is difficult to navigate when things go wrong with a purchase and sometimes it’s annoyingly unclear whether I’m purchasing from Amazon themselves or a 3rd party outlet but having Amazon Prime is certainly a plus in knowing that generally a purchase is given a clear and free delivery ",2024,2,February,2024,10,4,1,GB
GB,"F****ng liars,they not even came with packages just sent message to excuse not found anybody at home",2024,2,February,2024,6,1,0,GB
US,"I had some fraudulent charges on my account, My account has been on hold since 2/8/24. I have since received 2 emails stating my account is cleared and fully activated. I have tried and my account is locked and still under review. I have called customer service, was hung up on twice, they assured my account would be reactivated in 24 hours after getting through. I asked several times to speak with someone who could fix the problem, but was told, I could not, to wait another 24 hours. Their customer service is terrible to say the least. At this point, I am giving serious consideration to cancelling my account.",2024,2,February,2024,1,1,0,US
GB,"Items never delivered to me but too somewhere else unknown never received. Contacted Amazon customer service. They said I have to fill out a form online to receive refund. I explained that I don’t have the technology to do this and that I’m disabled and could they make an exception as I am an upper limb amputee. They refused to help me. Very bad customer service. Also it was very difficult to understand them as they had poor English communication issues. Very upset by this and have lost over £110. Me and Amazon are finished, I spend thousands with them. Very bad experience.",2024,2,February,2024,8,1,0,GB
DK,"Can’t even buy baby food for my familly without giving away my unborn children with adoption papers, their shoe size, adress What ever.What ever i needed i defintely dont now..",2024,2,February,2024,1,1,0,Other
GB,All amazon are being hacked regardless of security they say they have. Close account. I was hacked without a phone call or email. Amazon could not care less,2024,2,February,2024,25,1,0,GB
GB,"A month or two ago I had to return dangerous fire hazard, reported it to customer services, still on sale!Recently A courier decided it was too much trouble to deliver Prime orders, reported it, no action!Account Closed, ",2024,2,February,2024,8,1,0,GB
GB,Customer service useless. Just some  incompetent chat box. Go round in circles.  ,2024,2,February,2024,18,1,0,GB
US,I've been using I,2024,2,February,2024,2,5,1,US
IL,reliable service and great customer service though prices could be better,2024,2,September,2023,2,4,1,Other
NO,Amazon is a scam company!I was dumb enough to use a free trail for Amazon benefits that also includes Prime Video. I also use two-factor authentication for my account. But 24 hour later and not even used the benefits yet and they claimed there was suspicious activity and they temporarily closed my account even though there had been no activity. And to get help they force me to either log in or call customer service. And it will cost alot to call from here. So had do cancel my credit card instead since I can't access my account to manage my subscription. This is quite insane! I will never ever recomend anyone using any service from Amazon!🤬 They actually try to scam people!🤬,2024,2,February,2024,3,1,0,Other
GB,"Find Amazon really easy to use,satisfied with quality of products I order and I'm very satisfied with how quick things are delivered too.",2024,2,February,2024,8,5,1,GB
GB,Jeff needs to RIP 🪦 stealing sellers 💰 and not paying out the funds Sellers check your selling and payment history as I have nearly 4k of sale not recorded in January when I have shipped the item… there is a scam going inside Amazon be aware. Items sold the funds will not be added to monthly report… I have 14.3k missing in December Jan 4k and when writing I am not getting response from the seller support team bloody useless ,2024,2,December,2023,28,1,0,GB
US,Review text not found,2024,2,February,2024,3,5,1,US
GB,Wrong item sent so sent item back then got told I'm a liar that I kept the original item won't refund me 99 pounds so I'm taking this higher if I don't get a refund by Friday shocking service,2024,2,February,2024,2,1,0,GB
BR,Excelent prices and good service. Great delivery. Congrats.,2024,2,February,2024,2,5,1,Other
GB,I was always a big fan of Amazon and their customer service. Recently however they have become incompetent at best deceitful at worst. They will say anything to get you off the line including exactly what you want to hear. I was put through to a manager after a series of wasted calls only to have her disconnect the conversation when I asked them to account for the fact they had done nothing they said they would. I also note on here that they avoid dealing with inconvenient things like....customers.,2024,2,February,2024,4,1,0,GB
GB,"Going downhill fast.When it comes to searching for items, Ebay has always been superior. Search for a frying pan on ebay, you'll get frying pans in whatever order you choose, on Amazon you will get frying pans but many other items, plus a different search may find other prices. Delivery charges are not always available until you start the order whilst ebay shows p&p or is often included. On Ebay a lot of items from China can be found in my country and that is reflected in the few days to delivery. I don't mind waiting a few weeks for an item but today it said ""Delivery by 8pm today"" but after I had waited in all day at 8.03pm it said, ""Delivery now in 5 days time"".I have no problem waiting but if communication regarding delivery is not forthcoming until AFTER the promised delivery date, that is unacceptable, if they told me yesterday, no problem but after wasting a day, that's not good customer service.",2024,2,February,2024,6,2,0,GB
US,There is no customer service. IT DOES NOT EXIST. Once you have a problem or need to ask a simple question - you are screwed! Start a chat or a call with some people overseas who simply DO NOT ADRESS your issue or just leave any moment they want . AMAZON IS A HORRIBLE company that does not care about its customers. Its like a monopoly that can do whatever they want I simple wanted to ask a question about a charge for my subscription and i had SEVEN PEOPLE in my chat for at least 45 minutes to answer ( they did not) it.  ,2024,2,February,2024,13,1,0,US
DK,Be careful not to get scammed. Ordered and Payed for a phone. After 10 days got a cancellation note and after a week no refund.,2024,2,February,2024,9,1,0,Other
GB,"I have always trusted Anazon but things went badly wrong yesterday. I have a disability so ordering online is a boon.  I have a collapsing spine and had a bad fall last week causing large bruises down the right leg and bruising to the c spine and lumber spine. I ordered 3 tubes of arnicare cream to help the bruising.  I watched on the app last night as the delivery drew nearer. It was dark but I could see it was parked up. Within minutes it had disappeared and a message put up that it had been put through the letterbox.The complex where I live does not have letterboxes. It has a secure entrance and delivery people press the appropriate flat number and access is given by the occupier. This person didn't even bother to walk to the residence.  I was waiting at the door to receive the parcel with 3 other people with me waiting to see where the Amazon guy was. Whoever he is he LIED. At first Amazon said it would be delivered by 9am today and then they said if it hadnt arrived by tomorrow to get back in touch. As I have battled all week with non delivery and false claim of delivery by Evri, I am at a loss. I am frustrated to say the least and do not expect this of Amazon",2024,2,February,2024,68,1,0,GB
DO,Shocking service. The delivery man stole my parcel. Then Amazon claim he would never do such I thing. I have it in my ring door bell camera plain as day. Do not use lying dirty thieves. Avoid at all costs,2024,2,February,2024,22,1,0,Other
GB,"Would give minus points if I could. I ordered packages at the start of the month. They did not arrive so I went online to check status. States ""parcels may be loss"" contacted customer services who stated I had to wait I asked for a refund as items have not arrived and they refused. Today I called them and they stated last time tracking of items was the start of the month asked for a refund and then I am getting told to fill out an incident report?! Informed them I do not see the rationale of this as items were clearly not given. They were rude and unhelpful and still no refund .",2024,2,February,2024,16,1,0,GB
US,"My account was locked down without notice for over 2 weeks. I attempted to resolve the issue on 5 separate occasions, to no avail. My account was finally unlocked but issues remain. This was BY FAR THE WORST CUSTOMER SERVICE I HAVE RECEIVED IN MANY YEARS. Your ""account specialists"" who I dealt with were useless and had virtually no power to solve issues, or provide me with meaningful direction with regard to other resources within Amazon that may have been able to help resolve the issue. Very frustrating and disappointing experience.",2024,2,February,2024,1,1,0,US
IT,"I am frustrated and disgusted by the customer service of A-Z refund.I received an item I choose to return because color didn't match the picture shown on the website. The supplier refused to pay the shipping fee but when I wrote to Amazon custome service they agreed to refund me. After waiting many days I wrote a solicitor, and after a while I received a rejection email.I wrote again asking explanation  and requesting the money I was promised but after that nothing more. I keep writing to customer service, and I keep getting answered by a different person to whom I have to explain again and again the neverending story of how Amazon promised me my refund just to renege on it.My refund request was before Christmas.I am still waiting.",2024,2,December,2023,2,1,0,Other
GB,Delivery drivers are a shambles - can not follow simple instructions - big sign saying leave in parcel box please - yet ALL your drivers dump it on the step (in pouring rain) and then have the cheek to input the delivery as 'handed to resident' - Got the latest clown on CCTV - reads the sign then decides the extra 4 steps to the parcel box is too far  !!!    (is this not fraud ? ),2024,2,February,2024,11,1,0,GB
GB,Review text not found,2024,2,February,2024,2,4,1,GB
IT,"Junk stuff, high price, stuff which is bought and not delivered, stuff which is delivered but comes broken, a whole of scam and grave incompetence. All other various services offered by this company are very bad too. That is why Amazon is a total failure and lies and fake datas are useless, the truth is eternal consciousness of everyone and it is clear in the every day time and in the sites and looking at who reviews inside the sites etcetera, it can not be avoided and is immutable. Amazon can not compete against companies like Aliexpress which solds countless stuff every day worldwide. Amazon is used only by a few rare people in North America and Europe, from other continents it is even rarer or absent.",2024,2,February,2024,24,1,0,Other
GB,"Title: Terrible Experience - Item Not Received, No Support from Seller or AmazonI am extremely disappointed with my recent experience on Amazon. I ordered an item weeks ago and it still hasn't arrived. Despite reaching out to both the seller and Amazon multiple times, I have received no assistance whatsoever. The seller has been unresponsive, and Amazon's customer service has been abysmal. To make matters worse, when I tried to escalate the issue by emailing the Amazon department, they have the audacity to claim that I didn't even write to them. This level of incompetence and lack of accountability is unacceptable. I will definitely be taking my business elsewhere in the future. Avoid this seller and Amazon at all costs unless you enjoy wasting your time and money with no resolution in sight.",2024,2,February,2024,1,1,0,GB
DE,"I expected a lot more from a company like Amazon.The waiting time was long and the product was defective.I'd honestly like to return it, but the customer service is poor.Terrible experience.",2024,2,February,2024,1,1,0,Other
GB,"I ordered several items on my Amazon account in January, which came to a substantial amount of money, some of my items were delivered, when I tried to go onto my account to check when the rest of my items were due to be delivered, Amazon had closed my account. I have tried to contact them to find out why, and to try and get the money back for the items I have not received, and I get passed around to different departments, no one can help me, no one can tell me why my account was closed, no one can tell me where my items are. One of the items that did come I need to return as it is faulty and because I cannot get in to my account I can’t return it or get the order number! Customer service are useless, often have been very rude.",2024,2,February,2024,1,1,0,GB
US,"Amazon has increased Prime fees by 50% and dropped Customer Service standards by 150%.   Outsourced agents have no comprehension of Customer needs and waste time, provide unacceptable solutions and clearly don't show that they care about Prime members.  I spent 45+ mins trying to get a package delivery halted because the original delivery date was changed to 5 days later and the answer I received was ""the package is now scheduled for delivery Feb 23, is that ok?""",2024,2,February,2024,10,1,0,US
GB,"Waited for 6 days now. I have a print out, handed to resident. I was here. My neighbour witnessed the driver pull up, he didn't get out of the van allegedly. I've been lied to by customer service agents. I may as well be speaking to a tree.Lie, cry and deny is their MO.They have had my money for 7 days now. Ive now been promised it on the 29th Feb. I'm a Amazon prime member,  past tense. I've just closed it down. Conversation with a police officer,  Amazon do it by the minute.  All that money gathering interest in the Amazon accounts. ( plural)No they will not respond, they don't have to. I pay 40% tax.Tax.Tax on my income. We all pay Tax in this country. Shop elsewhere. They will be dealt with.Just dont give themyour business.",2024,2,February,2024,58,1,0,GB
GB,"It says something when Temu and Shein have a far better reliability score than Amazon! This used to be a brilliant company and now as is sadly the same with most other big companies (ebay springs to mind) a complete farce! Greed always wins over customer service in the end, make no mistake about that! Subscription cancelled!",2024,2,February,2024,55,1,0,GB
US,"Amazon has become such a greedy corporation using bait and switch delivery times so you order and then they change the delivery. I ordered something on prime which said next day delivery and it wasn't even shipped next day and took 5 days to receive.Jeff Bezos and Amazon are unethical and have no loyalty except to money & greed. Amazon platform was designed as a, ""online retail outlet"" for businesses and people to sell on.It wasn't enough to put many mom & pop stores out of business, their greed took over and they turned their backs on the very same people that built their business, the sellers.Once Amazon analyzed sales reports and repeat sales they decided to screw the seller and began to sell their own branded products like batteries etc.They used the US Postal Service, FEDEX and UPS until they decided to operate delivery services.They place their ""ads"" prominently when you search for a product, giving them a greedy, unfair advantage.If that wasn't enough their Prime Services have gotten more expensive and they pushed back their delivery guarantees.Prime has increased, Amazon Music has increased, Audible has increased and NOW, after paying for an inferior ""Prime"" product that continues to decline, they decided to put ads on Prime Video and if you want ""ad free"" it is an additional $2.99 per month.Amazon Prime is inferior to Netflix as I have no issues streaming on Netflix or other Apps on tv, but Amazon constantly has lag issues and connection issues and doesn't respond.I have already been trimming my Amazon reliance, left Amazon Music, left Audible, using Amazon much less and can't wait to pull the plug on Amazon completely.I heard FEDEX is now going to compete with Amazon and in Fall of 2024 they are supposed to be launching their own online selling platform!! I can't wait!!",2024,2,February,2024,2,1,0,US
US,"So I ordered an item, they sent me the wrong variation of the item obviously on purpose since they have started scamming even their prime customers as featured in business insider ""No more free ride"" article. In order to return my item they literally wanted to rob me of half the cost of the item and I did not know it until post purchase which is known as lying by omission. So that would mean if I wanted the color I actually ordered they would get half the money from me returning the wrong one they sent me and them a whole orders worth of money from the second order and act like I'm stupid and don't know what they are up to. Also the whole ""verify by a third party"" to see if you qualify for amazon prime access program. That option doesn't exist and even if I was interested I would not give a scammy billion dollar company that has no respect for their customers or employees my sensitive documents. They want to play stupid games, the best thing is to let them have the dummy prize of not having our business or so much less business that it hurt them. I called them out on this in my review of the item and they refuse to post it, so they know what they are doing. We have been hurting since covid and the inflation. The only way not to lose more money is to not shop at places where they are actively trying to find new and creative (lying by omission is an old tried and true, not creative) ways of trying trying to rob people of their money in this heavily inflated ""economy."" Shop where you know your getting a good/great deal and not constantly having to fight not to be parted with money that you know is yours. Amazon thrives from wearing their customers down to the point of making them give up on refunds and returns. One of their best scams is messing up people's orders or them not getting delivered at all and then claiming a person has had too many returns. I personally am not the one.",2024,2,February,2024,57,1,0,US
GB,"I’m puzzled, how you live in a house for 14 years use Amazon for many years delivering to the same address , to now having to give extra details of where I live When they have my address and post code plus a safe location to leave packages Did we start to use a different system for addresses that only Amazon use",2024,2,February,2024,5,1,0,GB
US,"Six of nine ""Subscribe & Save"" items are ""temporarily out of stock"" -- Or Are they?!  No one seems to know.  I got six emails saying delivery would be delayed.  But when I go to check status on the Amazon site, it says they're going to deliver on time.  I spoke with someone in ""Customer Service"" who was NOT interested in providing service and couldn't tell me anything more.  So ... it's a crap shoot.  I may, or may not have the items ordered in the next 24 hours.",2024,2,February,2024,2,2,0,US
US,Amazon shopping is over now. Fake reviews and low quality items. Shipping took long time.,2024,2,February,2024,2,1,0,US
GB,i like it but the fabric is quite cheap but i like the great options clothes i still will buy from here,2024,2,February,2024,2,4,1,GB
GB,I would just like to say that the customer service I recently received from a lady on Amazon I can't remember her name but the help was with a phone I had ordered and it wasn't the quality I expected. She was so friendly professional and very helpful. I had an email sent containing return labels a royal mail collection date and estimated time slot. Once my item had been collected a few hours later I received an email from Amazon saying about my refund.I totally use amazon for all my shopping and have done for a good few years now and will continue to do so. Excellent service in all areas. Would give more than 5 stars.,2024,2,February,2024,37,5,1,GB
GB,"Love it - arrived next day.  Phone stuff arrived next day, no clue how it’s possible amazing",2024,2,February,2024,8,5,1,GB
US,Amazon is getting to be terrible about on time delivery. Product will sit at outgoing warehouse for 24-48 hours. Says delay in transit but has been sitting at outgoing warehouse.,2024,2,February,2024,3,2,0,US
GB,"Cancelled my order 2 times and they sent me an email saying it was cancelled, then they decided to ship me the order which was massive and costs almost £400 even through they sent me 2 emails saying my order was cancelled now they want me to wait until the end of the month for a refund over 30 days since I placed the order and the app the customer service can tell me is their sorry and they understand, worst customer service and company.",2024,2,February,2024,2,1,0,GB
GB,"Amazon is so awful, half the stuff in my packages are always missing, items delivered to the wrong houses, entire packages not showing up. Then they try and tell me I’ve had too many refunds on my account… due to them messing up every order I place. Doing my head in",2024,2,February,2024,1,1,0,GB
US,THAT COMPANY IS GONE TO THE DOGS..EVERSINCE THAT BIG HEADED MAN JEFF BEZO BEEN PARTYIN WITH THAT WOMAN THAT LOOKS LIKE A MAN..HIS CUSTOMERS SERVICE THAT HE  EMPLOY FROM A CALL CENTER IN THE PHILIPINES BECAUSE OF CHEAP LABOR IS INCOMPETENT AND RUDE AND THEY JUST HANG UP ON YOU WITHOUT YOU EVEN FINISH AND  KNOWING..HAVING PRIME IS A JOKE TO MY SURPRISE..YOU WILL RECIEVE ITEMS. 10- 14 DAYS FROM THE DAY YOU ORDER..UNACCEPTABLE.. WOULDNT RECOMMEND ANYONE GETTING PRIME MEMBERSHIP MY FAMILY AND MYSELF GOT  RID OF IT..WONT GIVE MY MONEY TO THAT MORON BEZO SO HE CAN PARTY ON 100 MILLION DOLLAR YACHT WITH HIS DRAQ QUEEN LOOKING WOMAN!..PRIME IS NOT WHAT IT USE TO BE PLUS THOSE INCOMPETENT RUDE PHILIPPINOES HE EMPLOY FROM A CALL CENTER IN THE PHILIPINES IS WHY I CANCEL MY MEMBERSHIP!,2024,2,February,2024,16,1,0,US
GB,"I purchase from amazon, clothes companies online etc..and amazon has the best customer service.They always refunded me if seller don't .I found them having quick resolution.Even with issues with products , I always been offered solutions that were great.",2024,2,February,2024,38,4,1,GB
GB,Review text not found,2024,2,February,2024,2,1,0,GB
GB,Terrible service. Left on the doorstep with no attempt to see if I was home or to leave in a safe place. Parcel was then stolen as it was clearly visible from the street.,2024,2,February,2024,1,1,0,GB
GB,Bought an item via Amazon. Item has not arrived bit states on site item has been delivered. Very difficult to actually get a message through. Merely given the option to contact seller. Amazon take no responsibility. One of the richest companies in the world with the worst customer service. Never ordering from them again. Even if I'm desperate.,2024,2,February,2024,20,1,0,GB
GB,Excellent in underpaying staff members and getting free labour from them for courier deliveries,2024,2,February,2024,3,2,0,GB
