,Country,Review Title,Review Text,year_posted,month_posted,month_ex,year_ex,review count,rating,rating_group
5835,GB,Amazon have a simple business model…,Amazon have a simple business model your order from them lot of items.When you send an item back for a refund they don’t refund you.They keep the money. An insidious untrusted platform,2023,03,March,2023,7.0,1.0,low
5836,US,Amazon will steal your money and keep package,My delivery was supposed to arrive on 3/19. The Amazon driver did not ring my doorbell but left the package outside. When I went to collect the package (saw on my ring camera) I realized the package that was delivered was actually for my neighbor across the street. I gave my neighbor my package and assumed my package was on another truck. I then realize that my delivery status was updated to delivered with a picture of my neighbors package. I contacted Amazon about this and they stated they weren’t responsible after delivery. The only problem was my package was never delivered so they should be responsible. I was then berated by one of the “supervisors” and told I was lying and couldn’t speak to anyone else. I was then bombarded with different emails from different representatives saying they weren’t responsible or I would need to show a picture of the incorrect package (I let them know that it was given to the right address so I wouldn’t be able to take a picture). After 3 days the last email I received stated that too much time had gone by and there was nothing else they could do. I’ve been using Amazon for many years and I have never had a problem with them until now. I’m disgusted with how they treated the situation and I am now out of over $100 because they do not want to take responsibility for their drivers negligence.,2023,03,March,2023,1.0,1.0,low
5837,GB,Absolutely APPALLING customer service,"Absolutely appalling customer service. Been an Amazon Customer for over 18 years, mostly without incident although there have been some hiccups along the way.  In mid Feb I ordered a Punkcase for iphone but got a case for Galaxy S9 instead. Initiated the returns process and sent that one back and got my refund and then ordered a new one. New one came OK ... but now have recieved email saying they want to ""Recharge"" me £29.99 because   ""I didnt return the iphone case but returned a Galaxy S9 case instead""  !!   Have spent the last 26 days going back and forward via email and phone calls and no-one seems to be able to sort this out. Last straw was today when I got talking to a ""Customer Agent"" who basically said that a ""Specialist Team"" will contact me within 72 hours via email and I will have to regurgitate the whole story all over again to them for the 4th time. Apparantly then are not allowed to contact the customer via phone.  What a terrible terrible way to treat your customers in 2023.  I am on the cusp of shutting down my Amazon Prime account, scrapping my Amazon Firesticks and dumping my Kindles in the bin if they cannot sort this out.  Will update in due course.UPDATE:  So ... basically they did respond to my issue .... email stating that they have reviewed the situation .... and understand my concerns ... but thier decision is final and they would ""likely not respond to further emails about this issue""  !!!    How absolutely shabby is that for customer service !!    And they had the cheek to add that I can ""continue to shop as usual on Amazon"" !   I DONT THINK SO !!       I have now closed my Prime account, scrapped a couple of Firesticks and given away my Echo dots to family. I will Never shop at Amazon again.",2023,03,March,2023,8.0,1.0,low
5838,CA,Amazon suck,"Amazon suck,   when will we learn you get what you pay for. Finally finished with amazon account deleted.It sells cheap nasty products and cannot guarantee delivery now thinking a email saying it will arrive 3 days late is acceptable.  Not me I'm out.",2023,03,March,2023,1.0,1.0,low
5839,US,Saw a amazon driver park illegally in…,Saw a amazon driver park illegally in the entrance  of a atopsign the opposite  direction  called amazon and asked what's up with that aka where was my delivery at.customer service is trash amazon is trash no wonder why  bezos stepped  down the man knew that its a @#$%show.amazon owes me 7 years of a refund whatever that comes out to nowadays  in terms of time lost ect.better off using  ups.duck amazon,2023,03,March,2023,3.0,1.0,low
5840,US,Amazon’s Customer Service is unable or…,"Amazon’s Customer Service is unable or unwilling to handle anything but very basic questions. Don’t fall for the “Unhelpful” Library, robo-chat etc for anything more. You’ll just descend further into dead-end madness. I’ve had return, refund, delivery, billing issues accrue for months while I bear losses.Some respectful suggestions: email the Executive Customer Relations Dept at (Trustpilot won’t allow addresses). Try Jeff at Amazon.My concerns were still blown off, but I got some insight. Delivery: ~38 carriers. If you have any issue, it’s YOUR onus as Customer to figure out which one supposedly delivered (Amazon Reps refused me that info), contact them, resolve it. With no recourse if you’re told, for example, their driver “proved” a missing ~$450 delivery by their private Log stating they got a Required Signature. From an office Receptionist (my address is a private home.Refunds: be aware that if you select applying any back to your original Credit Card, Amazon can and will apply it to an Amazon Gift Card. That they opened for you/you may not know about, because Reps won’t readily tell you. I’ve been chasing missing refunds for years; a Rep only very recently disclosed this.These 2 issues alone (there’s far more) lead to my “best” suggestion: shop online elsewhere. At least don’t pay for Prime membership, don’t apply for a Synchrony Prime card. (Their  CS is just as sketchy.) Good luck.",2023,03,March,2023,2.0,1.0,low
5841,US,Amazon is beginning to rip people off,Amazon is beginning to rip people off! I always use subscribe and save to save money but this time they raised the prices on me. Seresto flea for small dog was cheaper when I added it for April 1 delivery at $50.31 for 2 now they want to charge me 87.00. Customer service is worthless,2023,03,March,2023,6.0,1.0,low
5842,US,First off I’d give them a zero if possible,First off I’d give them a zero if possible. Purchased a set of new led lights for my truck. $103 was the total for headlight bulbs. Received them today. 1 Bulb is not working correctly. Talked to Amazon by live chat to get a replacement. Here was their response. They literally told me they’d credit me $20 to my account then I’d have to buy a $40 pack of new ones. Oh I do get to keep the burnt out bulb. Awesome news. Then called customer service. Basically said the same thing. But denied telling me that he would credit the account $20 for the replacement bulb. You can’t buy 1 bulb is what I told him. I wonder how many people they are doing this to? It’s ashamed I can’t add photos to verify my chat completely.,2023,03,March,2023,1.0,1.0,low
5843,US,First rate company,First rate company. They aren't all about screwing customers out of money like light in the box. Customer service has live human beings and doesn't jack u around like light in the box.,2023,03,March,2023,2.0,5.0,high
5844,GB,Great Service,"I have always honestly had a good experience with Amazon. Sometimes things might not have the quality that you expect but for me it's part of the game (if I don't want to bother going to shops and I choose the comfort of buying online I take the risk that what I see on a picture might not be exactly what I expect). It's also not cheap but those very few times that the package is lost or undelivered they refund you immediately through their very efficient customer service. I truly appreciate their service, especially because when you start dealing with other companies (which sometimes are cheaper) you run into all sort of problems concerning wrong deliveries, missing information on where the package is, delayed refunds...I personally stick to Amazon whenever I can.",2023,03,March,2023,70.0,4.0,high
5845,US,Package was very late so I cancelled…,Package was very late so I cancelled and reorder it then it was also late when I called they said I never reorder it. Worst customer service ever.,2023,03,February,2023,1.0,1.0,low
5846,GB,Auto sign up on prime,"Auto sign up on prime , amazon are crooks",2023,03,March,2023,8.0,1.0,low
5847,US,First to Worst,We have Been a customer of amazon since 2015 closed our account today. We bought a vacuum it was a great vacuum. Then we purchased the roller brush filter belt kit the roller melted down the roller and vacuum. These items were bought from amazon not third party. Yet they refuse to replace the loss or even half of the cost. All we can say is THIS IS BAD BUSSINESS ALL OVER A HUNDRED SOMETHING VACUUM. WE HAVE SPENT THOUSANDS OF DOLLARS WITH THEM. BEWARE,2023,03,March,2023,5.0,1.0,low
5848,US,Tracking number has not been upgraded…,Tracking number has not been upgraded since conception.  Tracking number indicates that the package has not been delivered to the USPS by Amazon.,2023,03,March,2023,1.0,1.0,low
5849,US,Amazon and sedgwick are nothing but…,Amazon and sedgwick are nothing but lies been trying to rwsa case for over 3 weeks now a charging case malfunction in my pocket burned my body and completely destroyed my s21 ultra 512gb phone beyond repair I have limited choices social media for review and to contact a attorney to see what my legal options are now all I wanted was my phone replaced now after all the lies from Amazon and sedgwick for over 3 weeks now and about 10 hours on hold I think I deserve compensated for that time and the time that I list without my phone and my business invoices that were on that phone and all the pictures and holidays I had with my family and friends,2023,03,March,2023,4.0,1.0,low
5850,US,Amazon Warranty Difficulties.,"Update - 7/12/23 - Amazon POOR Delivery.Amazon Driver launches a package on to my porch that is clearly marked as “Extremely Fragile” on ALL SIDES.Now my electronic device does not work right out of the package.This is what you will get for being a Amazon Prime Member.Amazon needs to get their act together.This company makes obtaining warranty requests from Amazon Seller’s extremely difficult after 30 days.If you send a Seller a request for a warranty claim or product issue, Amazon insists that you do not send personal information to the Seller such as email addresses, physical addresses & phone numbers.Amazon fulfills over 90% of orders so Seller’s don’t have your contact information. Only your money.Here is what you will get when sending a Amazon Seller a message:Please limit your text to less than 4000 characters. For your security, do not include any personal information including email addresses, physical addresses, phone numbers or credit card numbers in your message.So here is my question ???If I can’t give the Seller any of my personal information….how am I supposed to get warranty coverage for an item purchased on Amazon ??(Don’t bother contacting Amazon after 30 days for help either. They will simply tell you that the return window has closed and that there is nothing else that they can do.)You have to play a game with Amazon and send messages to Seller’s in a way that Amazon won’t intercept the message and it is undeliverable.I usually type everything out on paper and take a picture of it and use that to send a message to the Seller via Amazon messaging.Lastly, if you leave a Seller a honest and fair review and Amazon doesn’t like your honesty…..you will get a nasty red message and they also DO NOT reply for a explanation either. If you are in the mood for a extremely hard time, difficulties & terrible, bad customer service after 30 days of purchase….contact Amazon via chat or a phone call. You will get EXACTLY what you are looking for. A heart attack. I promise !!!What a waste of time ! 😠",2023,07,March,2023,88.0,1.0,low
5851,US,Needed help with Kindle Fire trade-in…,"Needed help with Kindle Fire trade-in transaction. Representative with an atrocious accent, was reading out my transactions instead of answering my question. After being asked to slow down so I could understand a word, slowed down for a few seconds, but then his voice got louder and thinner and faster every time I attempted to say something; I still got no clarification. No feedback link was sent after this phone call.",2023,03,March,2023,1.0,2.0,low
5853,GB,If you can't drive ...don't drive!!!!,My car and partners car nudged by driver today. Put complaints online as I can't stand the pointless phone calls....will be having words with the driver for sure. NOT ACTUALLY SURE HIS VAN SHOULD BE ON ROAD !!!,2023,03,March,2023,15.0,1.0,low
5854,GB,BECAUSE I AND MANY OTHERS EXPRESSED…,"BECAUSE I AND MANY OTHERS EXPRESSED NEGATIVE OPINIONS ABOUT RACIST MOVIES PUSHED ON AMAZON, OUR COMMENTS HAVE BEEN ERASED (ABOUT ANY PRODUCT PRIOR TO MOVIES), AND PREVENTED FROM POSTING EVER AGAIN. THIS WAS DESPITE HAVING NEVER USED A SWEAR WORD OR THREAT TO ANYONE. ONLY HONEST CONCERNS OVER HOLLYWOOD STANDARDS OF SEGREGATION AND PRO PEDOPHILIA MESSAGES PRESENT IN WAY TOO MANY MOVIES.FREEDOM OF SPEECH INCLUDES COMMENTS ON SOCIAL MEDIA OR PLATFORMS.AS FOR DELIVERIES, UNBELIEVABLE.I HAVE NOW REDUCED COMPLETELY MY USE. NO LONGER WATCH MOVIES ON PRIME, AND EXCLUSIVELY BUY THE FEW PRODUCTS I MUST BUY DUE TO MY SEVERAL ALLERGIES.WE TOO IN THE WESTERN WORLD LIVE IN LIMITED FREEDOM. AND IT IS GETTING WORSE PRETTY FAST WITH THESE NAZIS AROUND.I'D HAVE NEVER THOUGHT TO SAY THIS, BUT YOUTUBE AT LEAST DOESN'T BLOCK YOU FOR POINTING OUT RACISM AND CHILD EXPLOITATION IN THE MOVIE INDUSTRY.I CANNOT BELIEVE THIS HAPPENING IN 2023, THE YEAR OF CORPORATIONS' DICTATORSHIPS APPARENTLY.",2023,03,March,2023,8.0,1.0,low
5855,IN,Bad service..,Bad service... Don't use this service it is very bhangar service.,2023,03,March,2023,1.0,1.0,low
5856,GB,"Amazon, lies, lies and more lies.","Early February I emailed an add for purchase of a Amazon “pallet.” This was supposed to be a chance to purchase a pallet of all manner of items that are made up of excessive stock, returned items etc selling very cheap. I paid approx £55.00 but after six weeks nothing arrived and then started the tales. Mainly that the goods had been delivered and left in my porch. Funny that as I do not have a porch!! However, after sending Amazon a photo to demonstrate that I do not have a porch, Amazon then said they will send me a replacement. Alas, a further 5 weeks on and guess what? No deliver once again and now Amazon seem to have run out of steam as I cannot get information from them about this matter. I no longer trust this outfit. Total scam and disgrace!! How about a FULL REFUND and a bit of compensation for the use of my money over the last 10 weeks?05.05.2023. Nine weeks later and still no order delivered and no refund. Just promises and promises but nothing. Now out of pocket to the tune of nearly £55.00. Thank you Amazon. Scammed by Amazon!!",2023,05,March,2023,91.0,1.0,low
5857,VN,It is hard to believe that Amazon and…,"It is hard to believe that Amazon and his CEO are providing a decent service at all. I have been a customer for years, but lately in the last 8 months they don’t won’t me to be a customer.They blame it on my bank but when I contacted Az CS they always admited that something was wrong on their side. Why would I have to be humiliated at each and every time. No more Amazon. A terrible service repeated over and over again. Do use other services. Bye Amazon!",2023,03,March,2023,3.0,1.0,low
5858,GB,If I could give a zero review I would…,If I could give a zero review I would ordered item and never received it amazon requested crime number which I provided and everytime I call advisers are telling me to wait 50-60 days to get back in contact they are a fraudulent  buisness that make fun at robbing from people,2023,03,March,2023,1.0,1.0,low
5859,US,Amazon is changing big time,"Amazon is changing big time. allowing fake sellers to sell on their platform. After Jeff Bezos stepping off from CEO position, this company seems to be falling apart. I ordered total of 4 times on this cat wheel since November of 2022. Now it's end of March. still have not received it. 1st order, was cancelled by amazon because they claimed that the product was ""damaged and it was undeliverable"". 2nd and 3rd attempt orders were from fake sellers. So I had to report them to amazon... this is where I don't understand. WHY would you just let anyone sell (from your platform) at amazon? We, The customers order from amazon because we trust that amazon will filter out the bad/fake sellers, so we could feel confident that we are ordering from legit sellers. but obviously that's true. You guys are just all about making money from monthly fees you get from the seller.My 4th order was placed in in the end of Feb, now amazon is telling me they can't reach the seller... come one amazon, keep going this way and you guys will eventually lose business to newly created companies. step up your game and stay focused on what is the most important! You guys existed because of the customers. If you continued to treat customers like this... you will run out business for sure!and for compensation for the ""inconvenience"" they have caused me, they offered me $5 amazon credit LOLLOh! and get this, they promised me they would look into the case and will get back to me no later than 48 hours... lol AGAIN, it's passed 4 days since the day they promised their 48 hours and still nothing!",2023,03,March,2023,3.0,1.0,low
5860,IN,Amazon Scam Website #boycottamazon,hello Guys amazon total fake and scammer brand i ordered the product got empty box ang they contected me many times no resolutions now they are saying you will not get any resposne for thi issue my 25k gone,2023,03,March,2023,1.0,1.0,low
5861,US,Always on time with deliveries,Always on time with deliveries.  Easy returns  Love them.,2023,03,March,2023,3.0,5.0,high
5862,US,ITEM NOT DELIVERED. ZERO HELP FROM SUPPORT,"Such a waste of time! Item not delivered and the only ""help"" that was provided is ""sorry, we can't help you, looks good on our end"", tagged as ""risk of loss"". I decided to try the less trips, less packaging option, which means that when purchasing multiple items they will arrive later all together rather than individually based on availability. And it's supposed to be the more eco option with less trips and less packaging. Instead of a single box with items in it, all items arrived in separate packaging and one of the items was missing altogether. When I contacted support, they just sent me canned responses and refused to help, ending the chat annoyed that I don't understand their ""thanks for your understanding"". I even called them and all they told me is ""risk of loss""... ""can't help you"". No refund, no help. What a sham of a corporation!",2023,03,March,2023,20.0,1.0,low
5863,GB,"REGARDING ORDERS, DELIVERIES, AND REVIEWS ABOUT PRIME VIDEO! DICATROSHIP DOES NOT EVEN BEGIN TO DESCRIBE THEIR ATTITUDE AND THE CUSTOMER SERVICE GUYS HAVE TO TAKE THE FALL FOR THEM ALL.","1- REGARDING DELIVERY GUIYS:THEY DELIBERATELY DROP ITEMS YOU BOUGHT AT THE FRONT DOOR BY THE STREET AND LEAVE IT THERE!!!!2- THEY DROP THROUGH ITEMS WINDOWS TOO, IF YOU ARE NOT CAREFUL YOUR BABY MAY GET HURT BECAUSE A STUPID ADULT HUMAN COULD NOT BE BOTHERED TO FOLLOW INSTRUCTIONS.AS FOR PRIME VIDEOS SUBSCRIPTIONS AND ABILITY TO FREELY REVIEWS MOVIES:1- TRY AND CANCEL YOUR SUBSCRIPTION... I DARE YOU! RUNNING A MARATHON WOULD NOT BE AS HARD, AND IT WOULD NOT TAKE AS LONG!!!IF YOU WRITE REVIEWS ON MOVIES YOU HAVE ACTUALLY WATCHED:1-IF YOU WRITE REVIEWS THAT BRING UP RACISM AND PEDOPHILIA IN HOLLYWOOD, WHICH ARE OBVIOUS AND CLEAR ISSUES EXPOSED IN MANY MOVIES WHERE CASTING IS NAZIS-LIKE AND CHILD EXPLOITATION COUDL NOT BE MORE WORRYINGLY CLEAR... WELL, YOU WILL BE BANNED FROM WRITING REVIEWS FOR ANY PRODUCT EVER AGAIN! DEMOCRACY DOES NOT WORK THIS WAY.3- IF WE WATCH MOVIES AND SEE INAPPROPRIATE OR DISCRIMINATORY SCENES, IT IS NOT OFFENSIVE TO ACTUALLY EXPOSE THESE IN THE REVIEWS.4- NOT ONLY AMAZON NOW PREVENTS CUSTOMERS FROM PROVIDING REVIEWS, BUT ONCE THEY GO THAT WAY, THEY ACTUALLY DELETE ALL THE PREVIOUS REVIEWS OF THOSE ACCOUNTS.5- WE WILL START A PETITION AGAINST THIS KIND OF AWKWARD DICTATORSHIP. FREEDOM OF SPEECH INCLUDES MOVIES REVIEWS AND ANTI RAICSM AND ANTI PEDOPHILIA IN THE SHOW BUSINESS! ENOUGH IS ENOUGH, THERE ARE WAY TOO MANY MOVIES PROMOTING BOTH, IT IS TIME TO SPEAK UP AGAINST IT, AND REVIEWS ARE A WAY OF LETTING PRODUCERS KNOW THAT THESE ARE CRIMES, OR CLEARLY PROMOTE CRIMES SUCH AS BULLYING, DISCRIMINATION, AND CHILD ABUSE.",2023,03,March,2023,7.0,1.0,low
5864,US,Delivery Lies,"Amazon customer service, managers and staff is non professional and they all say the same thing. I have been a member of Amazon prime for years. Today I will cancel.  I have complained that my packages were being delivered to the incorrect address,  left on a open  street access, or lied that package was hand delivered, also that I have a dog. All wrong. The instructions weren't being honored and nothing was done to change the handling of my packages. This service has by far been the worst customer service received in the past month. Everything's going down hill for AMAZON.  It's all about money and no service.  Delivery is trash. Follow instructions and listen to the customers",2023,03,March,2023,4.0,1.0,low
5865,GB,Items left on doorstep even when we're in,We have a working doorbell and a loud knocker yet drivers KEEP leaving parcels on doorstep in full view of passers by.  Then they say it was handed to resident.It's appallingly bad service.,2023,03,March,2023,47.0,1.0,low
5866,GB,Bad service.,Bad service.One of their sellers didn't deliver. DPD apparently stated it had been delivered.Lost out on about £100. Don't buy technology on amazon - just go to the shop. Not worth dealing with shady sellers and bad amazon customer service.,2023,03,March,2023,6.0,1.0,low
5867,GB,Bad customer service,I’ve been shopping no with Amazon for a long time and have always left a review on every item I’ve asked for a discount code for the very first time for all the reviews I have left and got nothing,2023,03,March,2023,18.0,1.0,low
5868,US,Amazon is the worst!,"I ordered a scrub top. They sent me the wrong color and size. I live nowhere near a UPS drop off that allows QR codes and don’t own a printer. Therefore, I don’t buy things I plan on returning.  Had this been the type I ordered I would not have returned. Amazon wants me to drive an hour and a half out of my way to return an item I didn’t order. Oh, but he gets better. Are used in the AI system for Amazon and it said it could arrange free UPS pick up. And exchange the item.  I agreed to this, but did not want the item to be exchanged. I just wanted to return, so I talk to customer service following this. Explain to me that there has been a return with a print off the label need in my name.  There is no sign on my account of UPS pick up or exchanging the item. And they follow up with please just return the item. And if I want to pay, they can set up UPS pick up. This is all going on for an hour and a half a royal pain in the ass and in the end they want me to drive an hour and a half to return my product that I did not order in order to get my money back for a $35 top……. After all this then they wanted to call me and I refused because I’m already an hour and a half late because of them.  Bottom line, screw Amazon and their customer service and do not use the AI because it is completely wrong. Let’s not forget the fake commercials about how all their employees benefits. 90% of their employees are employed their outside companies. Therefore they do provide benefits for 10%. Majority have nothing horrible, horrible, horrible company.",2023,03,March,2023,13.0,1.0,low
5869,US,Terrible delivery people,Hire poop employees and customers receive poop service. Package was left behind the wheel of vehicle. They took a picture of the delivery and everything 😂🤦‍♂️,2023,03,March,2023,1.0,1.0,low
5870,GB,Terrible service,"Terrible service, driver marked status as delivered without delivering it. Spent half n hour looking for it. I wont talk about their customer services. The other week they sent half of my food order. Was nice buying from you un the past but i wont be giving amazon any of my hard earned or time",2023,03,March,2023,4.0,1.0,low
5871,GB,Read your AMAZON Returns Policy!!!!!,"Amazon will keep delivering an inferior service as long as they outsource their responsibilities to companies like UPS. Amazons returns policies are one big CON! I wont be purchasing any products that are delivered by or handled by UPS. Choose your partners better. CHECK who's, who at checkout and think twice before purchasing anything important.",2023,03,March,2023,3.0,1.0,low
5872,AE,Horrible Exp from Amazon,"Good day, everyone.On March 22, 2023, a wooden plant stand that I had ordered was placed.which is scheduled to be delivered on March 25, 2023, on Saturday.I agreed with this plan.I received a call at 16:10 on the evening of the 24th from someone claiming to be an Amazon third party.And I have to send your order by today, and he added his comment that he is not sure that I will get this tomorrow?I told him it wasn't possible to accept the delivery on the 24th rather than the 25th as per the established schedule because I was a little surprised by his reply.I emailed Amazon about this on the 24th,  and they have yet to respond. They may be worried about their new bookings not the existing 's.I called customer support on the morning of the 25th, and a woman answered with the name Ms. Riama or Rima. She apologized for the oversight and promised to see to it that it was resolved today.I called again just to double-check, and this time Ms. Mona from the customer service representative answered the phone and said, ""Today we can't deliver, and she don't want to provide false hopes.""Is it offensive that the initial customer support representative toyed with the client?What a wonderful service! This will be my final purchase from Amazon.com.Just a quick question: what would happen if I had paid in advance. ?",2023,03,March,2023,2.0,1.0,low
5873,IN,Do Not Trust Amazon.,Amazon sold me a second hand defected product. I made an complaint on 11th of Feb and since that day I'm just facing humiliation from their customers service team . My 38000 Rs is stuck with Amazon . I have all the recordings where i was promised a help from Amazon and did not do anything. Lats adviser from escalation desk Aman disconnected the call on my face,2023,03,March,2023,1.0,1.0,low
5874,GB,Mis sold item,"Purchase 2 terms of amazon,  one week later nothing carnt even contact them to ind the where abouts of said items   people find another place to buy your things from this lot are rubbish,  will never use the out fit again   also I want my money back or its deemed theft",2023,03,March,2023,5.0,1.0,low
5875,US,Amazon  are thieves.,"Amazon is selling defective products and doesn’t guarantee that they will refund the money back, when they have received the product. Don’t trust Amazon, right now, during the pandemic. Amit K. Anaheim, U.S.P.S. I bought two items at the same time at they told me that because this item is coming separately they are charging me separately. Definitely never buy anything from Amazon ever, They are thieves.",2023,03,March,2023,9.0,1.0,low
5877,US,AMAZON LACK OF CUSTOMER CARE,"AMAZON, VERY POSSIBLY THE WORST BIG COMPANY ON THE PLANET WHEN IT COMES TO CUSTOMER CARE,,, IT SHOULD BE, ""CUSTOMER (WE DO NOT) CARE""!Now, I have no problem with saying that parts of the issues stem from my somewhat limited computer skills and my eventual loss of patience. The loss of patience however, was exacerbated by the Amazon System and the people I had eventually encountered.The System: I believe Amazon is one of the biggest companies on the planet and deals with such large volume of commerce giving them EXTREME POWER OVER SOCIETY AS A WHOLE,,, CONTROL OVER SELECT GROUPS,,, AND AS FAR AS THE INDIVIDUAL GOES... GREASE FOR THE GEARS! Amazon (and other huge companies highly advanced in technology) want to eliminate the ""Human Factor"" from their companies. They want ALL COMMUNICATIONS to be done with bots/A.I. on their end of the transactions... keep taking money from people to continue their automation and computerization. THEN, AS WAS WITH ME, the System failed. A $30 golf club arrives in bent box, broken in half. Needed to ask a question, (may have been somewhat or partially answered in their jumble of ""prepared answers"" if not in the first 50 or so maybe in the second group of 50 or so or 3rd group,,,). I struggled a bit but found a link to live chat. WHERE IT SEEMS MOST SITES YOU GO TO, YOU GET BOMBARDED WITH POP UP ADS,,, AND MOST JUMP RIGHT OUT WITH A, ""LET'S CHAT NOW, WHAT CAN I HELP YOU WITH TODAY"", I had to search around and when I got to the page, I started with a question, it said somethinglike,  ""chat has been started , you are #1 in queue"". About 20 minutes later, I did what they wanted, I ENDED THE CHAT, WITHOUT EVER GETTING ANY REPLY. So next is the attempt to call. Forget it. Not after West Coast work hours, unless you do not mind talking with some whoever, from wherever on the other side of the planet. I mind. Conversation with foreign dialect/accents is tough enough then add the stress brought about by personal and financial information in a world loaded with scammers and con artists. After running into a couple of walls with offshore AND NONE OF THEM ARE INTERESTED IN GETTING YOU ANY HELP WITH CONTACTING A U.S. REPRESENTATIVE FOR THE COMPANY. EVEN GETTING TO SPEAK WITH A SUPERVISOR IS A BATTLE WITH SOME.SO,,, I call the U.S. Corporate phone #. WORTHLESS! IF AMAZON IS LOOKING WHERE TO SAVE SOME WASTED MONEY,,, ELIMINATE THE ""CUSTOMER SUPPORT CALL CENTER"", ABSOLUTELY WORTHLESS. HEARTLESS. SOULLESS, UNCOMPASSIONATE GROUP THAT DO VERY LITTLE TOWARD HELPING (ME ANYWAY),,, AND THEY LIE! CHECK Y'ALLS RECORDINGS! The U.S. CUSTOMER SUPPORT PHONE #, basically 5 prompts. 1- customer service- gives recorded instructions to GO ONLINE. 2- instructions. 3- instructions. 4- instructions. Prompt #5- THE LIVE PEOPLE THAT DIRECT YOU TO CONTACT CUSTOMER SERVICE,,, THEY ARE JUST THE CALL CENTER,,, CUSTOMER SERVICE IS THE NUMBER I CALLED THAT EVENTUALLY RETURNS TO THEM!WHEN YOU START GETTING LOUD BECAUSE THEY ARE NOT LISTENING WHEN YOU TELL THEM THAT DOING WHAT THEY TOLD ME TO DO DIDN'T WORK AND ASK ""NOW WHAT?"",,, THEY THEN HANG UP ON YOU. AFTER TRYING TO EXPLAIN THAT THEY EITHER AREN'T LISTENING OR DON'T UNDERSTAND, THEY HANG UP ON YOU. BETWEEN THE SYSTEM ITSELF AND THE LIVE AGENTS IN THE CALL CENTER IN SEATTLE WASHINGTON, I CONTINUED TO CALL JUST TO GET A SCRIPT READ TO ME SAYING THEY HAVE GIVEN ME ALL THE HELP AND GUIDEANCE AVAILABLE AT THEIR LEVEL AND THEN HANG UP ON ME... WOULD NOT TELL ME WHAT TO DO WHEN WHAT THEY HAVE TOLD ME TO DO DOESN'T WORK.It concludes with a final attempt at 1 of many AMAZON CUSTOMER SERVICE #s. A guy in India that said he was a supervisor with the ""escalation team"", highest level you can get by phone he said, but I had spent literally HOURS dealing with the Devil, and it boils down to AMAZON UPPER LEVEL COULD CARE LESS WHAT HAPPENS UNDER THEIR FEET AS LONG AS THEY ARE CONTINUALLY BLINDED BY THE MONEY.",2023,03,March,2023,4.0,1.0,low
5878,CA,"Who is watching you, Amazon or Santa?","So I filled out a survey a few days ago where you can earn points. The survey asked about past purchases so I selected hairdryer from the list. Wouldn’t you know it, the next screen wanted to know the brand and I couldn’t remember the name so I searched Google. About an hour later Amazon sends me one of their email adverts with a selection of hair dryers. Well, I thought are they tracking me? I was sure I had all tracking turned off so I called them and was told that if you search any site the cookies that are still on your device can be used by Amazon. The only alternative is to Block All Cookies. The thing is I always clear the cache which includes websites, data and cookies whenever I close my browser and I had just opened the app for the survey so that means Amazon is more powerful than Santa.",2023,03,March,2023,18.0,1.0,low
5880,GB,Amazon's drivers are sloppy,"Amazon's drivers are sloppy. I have refrained for so long to write a delivery review. It seems to be extremely few and far between that you get delivery drivers who actually care about the customer and products. These non customer friendly drivers either get in the communal area and dump your package in a heartbeat carelessly, even though you are the one who let them in! Either that or they falsely report that they have handed the package to the resident when they clearly do not. I am disappointed to say the least. Just a little on the packaging too, you usually get a large box for a small item with too much rap in it. What's that about?!",2023,03,March,2023,4.0,1.0,low
5881,FI,Are they even trying?!,Pain in the ass on every ways with paying extra too.,2023,03,March,2023,19.0,1.0,low
5882,IN,i liked this service,i liked this service. i used frequently this site.,2023,03,March,2023,2.0,5.0,high
5883,GB,Sick of paying extra for ‘next day…,"Sick of paying extra for ‘next day delivery’ (no I don’t want Prime, thank you), being given info that my order is on its way, then surprise surprise it’s been delayed. Delivery estimated between one & four days time, even though apparently it’s on the van. Do you get your ‘fast’ delivery fee back? Hahahaa of course you don’t…",2023,03,March,2023,8.0,1.0,low
5884,IN,Amazon company chore ha,Amazon company chore ha fraud,2023,03,March,2023,1.0,1.0,low
5885,US,Amazon is rude and disrespectful,I made an order was billed by Amazon on March 12th. I was to receive the item by March 17th to March 20th! I have yet to this date not received the item nor my refund I asked for many times. I was told by Amazon if I disputed the charge my account would be locked yet I can't seem to get my money back from them! This is the excuse... it's a third party seller so I have to wait 2 days here 2 days there ... I've now waited the 48 hours and still can't get my money back. Amazon is a joke. I will dispute and don't care about there account!,2023,03,March,2023,2.0,1.0,low
5886,GB,So called prime delivery is anything…,So called prime delivery is anything but prime. I've been kept waiting all day and have seen the van repeatedly pass close to me without any delivery. It's now mid evening and still nothing. I'm afraid Amazon Prime is just a marketing scam. The actual service is fifth rate at best. I'll be cancelling my subscription asap. Garbage...,2023,03,March,2023,12.0,1.0,low
5887,CH,Who would choose to sell on Amazon,"Who would choose to sell on Amazon, what a rip off. For a long time any items being returned we could deduct return fees if someone changed there mind or made a mistake. We get charged to send to customer and full price to return no choice.I question why o why did i sell on Amazon. I am looking for other ways to not be stolen from. Let alone all the other bad service and extra extra fees.",2023,03,March,2023,1.0,1.0,low
